Gmt time,Open,High,Low,Close,Volume
14.12.2018 13:00:00.000,1.12886,1.12896,1.12699,1.12736,16094259765.625
14.12.2018 14:00:00.000,1.12738,1.12888,1.12721,1.12834,15086240234.375
14.12.2018 15:00:00.000,1.12835,1.12989,1.12832,1.12971,16210000000
14.12.2018 16:00:00.000,1.12971,1.13013,1.12927,1.12991,13720080078.125
14.12.2018 17:00:00.000,1.12992,1.13076,1.12981,1.13008,11171820312.5
14.12.2018 18:00:00.000,1.13011,1.13055,1.12951,1.13035,11667400390.625
14.12.2018 19:00:00.000,1.13034,1.13072,1.12987,1.13030,11044440429.6875
14.12.2018 20:00:00.000,1.13030,1.13082,1.13004,1.13004,9941709960.9375
14.12.2018 21:00:00.000,1.13003,1.13060,1.12993,1.13045,4607850097.6563
14.12.2018 22:00:00.000,1.13045,1.13045,1.13045,1.13045,0
14.12.2018 23:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 00:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 01:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 02:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 03:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 04:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 05:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 06:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 07:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 08:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 09:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 10:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 11:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 12:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 13:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 14:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 15:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 16:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 17:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 18:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 19:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 20:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 21:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 22:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 23:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 00:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 01:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 02:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 03:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 04:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 05:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 06:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 07:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 08:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 09:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 10:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 11:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 12:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 13:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 14:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 15:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 16:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 17:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 18:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 19:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 20:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 21:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 22:00:00.000,1.13008,1.13080,1.12967,1.13052,1706569946.2891
16.12.2018 23:00:00.000,1.13059,1.13083,1.13041,1.13041,10361129882.8125
17.12.2018 00:00:00.000,1.13043,1.13095,1.13027,1.13045,7434450195.3125
17.12.2018 01:00:00.000,1.13045,1.13105,1.13045,1.13069,7070069824.2188
17.12.2018 02:00:00.000,1.13069,1.13111,1.13055,1.13104,4464450195.3125
17.12.2018 03:00:00.000,1.13104,1.13132,1.13099,1.13100,4497000000
17.12.2018 04:00:00.000,1.13102,1.13130,1.13081,1.13093,3945530029.2969
17.12.2018 05:00:00.000,1.13093,1.13120,1.13063,1.13079,3823000000
17.12.2018 06:00:00.000,1.13079,1.13129,1.13061,1.13112,5460160156.25
17.12.2018 07:00:00.000,1.13112,1.13197,1.13102,1.13183,9454519531.25
17.12.2018 08:00:00.000,1.13181,1.13271,1.13110,1.13234,12058290039.0625
17.12.2018 09:00:00.000,1.13234,1.13312,1.13221,1.13293,11278059570.3125
17.12.2018 10:00:00.000,1.13291,1.13442,1.13272,1.13390,10831360351.5625
17.12.2018 11:00:00.000,1.13390,1.13512,1.13360,1.13501,10392980468.75
17.12.2018 12:00:00.000,1.13503,1.13534,1.13345,1.13396,11772740234.375
17.12.2018 13:00:00.000,1.13400,1.13522,1.13364,1.13502,14929969726.5625
17.12.2018 14:00:00.000,1.13503,1.13506,1.13350,1.13428,14630969726.5625
17.12.2018 15:00:00.000,1.13429,1.13435,1.13301,1.13361,15667259765.625
17.12.2018 16:00:00.000,1.13361,1.13458,1.13301,1.13385,13218349609.375
17.12.2018 17:00:00.000,1.13384,1.13546,1.13381,1.13509,11818099609.375
17.12.2018 18:00:00.000,1.13508,1.13577,1.13508,1.13549,11166709960.9375
17.12.2018 19:00:00.000,1.13549,1.13577,1.13488,1.13498,9682000000
17.12.2018 20:00:00.000,1.13497,1.13500,1.13449,1.13453,10247450195.3125
17.12.2018 21:00:00.000,1.13452,1.13483,1.13440,1.13472,4410709960.9375
17.12.2018 22:00:00.000,1.13474,1.13505,1.13457,1.13473,1977619995.1172
17.12.2018 23:00:00.000,1.13473,1.13524,1.13470,1.13493,3380000000
18.12.2018 00:00:00.000,1.13495,1.13539,1.13441,1.13457,6603609863.2813
18.12.2018 01:00:00.000,1.13458,1.13600,1.13452,1.13587,7536040039.0625
18.12.2018 02:00:00.000,1.13587,1.13587,1.13516,1.13533,7266600097.6563
18.12.2018 03:00:00.000,1.13534,1.13550,1.13485,1.13543,7793100097.6563
18.12.2018 04:00:00.000,1.13543,1.13553,1.13472,1.13472,5155950195.3125
18.12.2018 05:00:00.000,1.13474,1.13480,1.13398,1.13451,6633419921.875
18.12.2018 06:00:00.000,1.13450,1.13450,1.13384,1.13389,6099299804.6875
18.12.2018 07:00:00.000,1.13389,1.13582,1.13366,1.13578,12851549804.6875
18.12.2018 08:00:00.000,1.13578,1.13770,1.13556,1.13696,14512049804.6875
18.12.2018 09:00:00.000,1.13696,1.13817,1.13637,1.13761,14093870117.1875
18.12.2018 10:00:00.000,1.13761,1.13886,1.13738,1.13879,14210299804.6875
18.12.2018 11:00:00.000,1.13879,1.14022,1.13854,1.13936,14665870117.1875
18.12.2018 12:00:00.000,1.13936,1.13960,1.13788,1.13798,12337299804.6875
18.12.2018 13:00:00.000,1.13799,1.13865,1.13726,1.13790,15203429687.5
18.12.2018 14:00:00.000,1.13787,1.13802,1.13641,1.13652,16654480468.75
18.12.2018 15:00:00.000,1.13653,1.13745,1.13620,1.13643,15611309570.3125
18.12.2018 16:00:00.000,1.13646,1.13717,1.13570,1.13605,13805790039.0625
18.12.2018 17:00:00.000,1.13606,1.13724,1.13588,1.13599,12980740234.375
18.12.2018 18:00:00.000,1.13600,1.13737,1.13500,1.13687,11493030273.4375
18.12.2018 19:00:00.000,1.13692,1.13753,1.13546,1.13554,11565099609.375
18.12.2018 20:00:00.000,1.13554,1.13646,1.13548,1.13636,10429660156.25
18.12.2018 21:00:00.000,1.13636,1.13671,1.13564,1.13595,5224370117.1875
18.12.2018 22:00:00.000,1.13594,1.13700,1.13591,1.13696,3123310058.5938
18.12.2018 23:00:00.000,1.13696,1.13773,1.13688,1.13758,4352250000
19.12.2018 00:00:00.000,1.13756,1.13865,1.13745,1.13828,9007629882.8125
19.12.2018 01:00:00.000,1.13829,1.13850,1.13762,1.13810,8085250000
19.12.2018 02:00:00.000,1.13811,1.13865,1.13790,1.13853,7057680175.7813
19.12.2018 03:00:00.000,1.13853,1.13873,1.13842,1.13850,7487470214.8438
19.12.2018 04:00:00.000,1.13850,1.13897,1.13805,1.13813,7822310058.5938
19.12.2018 05:00:00.000,1.13811,1.13882,1.13783,1.13876,6267509765.625
19.12.2018 06:00:00.000,1.13874,1.13904,1.13808,1.13848,8191759765.625
19.12.2018 07:00:00.000,1.13848,1.14050,1.13829,1.13973,12754099609.375
19.12.2018 08:00:00.000,1.13973,1.14058,1.13941,1.14008,14246750000
19.12.2018 09:00:00.000,1.14009,1.14050,1.13886,1.13889,15835200195.3125
19.12.2018 10:00:00.000,1.13889,1.14098,1.13825,1.14079,18829320312.5
19.12.2018 11:00:00.000,1.14080,1.14140,1.13956,1.14037,20505800781.25
19.12.2018 12:00:00.000,1.14037,1.14055,1.13950,1.14036,19322460937.5
19.12.2018 13:00:00.000,1.14036,1.14065,1.13958,1.14014,21627929687.5
19.12.2018 14:00:00.000,1.14013,1.14321,1.14008,1.14294,28083699218.75
19.12.2018 15:00:00.000,1.14296,1.14392,1.14199,1.14211,31596330078.125
19.12.2018 16:00:00.000,1.14211,1.14323,1.14196,1.14217,25092160156.25
19.12.2018 17:00:00.000,1.14217,1.14317,1.14181,1.14250,22367080078.125
19.12.2018 18:00:00.000,1.14254,1.14379,1.14225,1.14301,19861800781.25
19.12.2018 19:00:00.000,1.14297,1.14297,1.13643,1.13715,42445828125
19.12.2018 20:00:00.000,1.13715,1.13876,1.13644,1.13732,27281089843.75
19.12.2018 21:00:00.000,1.13732,1.13863,1.13680,1.13752,11058519531.25
19.12.2018 22:00:00.000,1.13748,1.13823,1.13704,1.13798,5088879882.8125
19.12.2018 23:00:00.000,1.13798,1.13887,1.13798,1.13865,6163299804.6875
20.12.2018 00:00:00.000,1.13865,1.13879,1.13804,1.13824,8759259765.625
20.12.2018 01:00:00.000,1.13826,1.13838,1.13771,1.13819,11572080078.125
20.12.2018 02:00:00.000,1.13819,1.13840,1.13781,1.13799,9765820312.5
20.12.2018 03:00:00.000,1.13798,1.13831,1.13780,1.13814,12211160156.25
20.12.2018 04:00:00.000,1.13814,1.13857,1.13794,1.13856,13305139648.4375
20.12.2018 05:00:00.000,1.13856,1.13892,1.13823,1.13890,12993919921.875
20.12.2018 06:00:00.000,1.13890,1.14098,1.13845,1.14089,15801740234.375
20.12.2018 07:00:00.000,1.14089,1.14255,1.14051,1.14158,27241589843.75
20.12.2018 08:00:00.000,1.14158,1.14343,1.14107,1.14297,25192349609.375
20.12.2018 09:00:00.000,1.14296,1.14806,1.14254,1.14779,35649101562.5
20.12.2018 10:00:00.000,1.14781,1.14859,1.14699,1.14765,30853289062.5
20.12.2018 11:00:00.000,1.14766,1.14827,1.14640,1.14664,28988789062.5
20.12.2018 12:00:00.000,1.14666,1.14671,1.14497,1.14501,22346199218.75
20.12.2018 13:00:00.000,1.14501,1.14628,1.14437,1.14458,25786539062.5
20.12.2018 14:00:00.000,1.14459,1.14608,1.14421,1.14490,32408189453.125
20.12.2018 15:00:00.000,1.14490,1.14492,1.14021,1.14161,34828539062.5
20.12.2018 16:00:00.000,1.14164,1.14327,1.14081,1.14316,37458851562.5
20.12.2018 17:00:00.000,1.14315,1.14648,1.14309,1.14584,31318070312.5
20.12.2018 18:00:00.000,1.14584,1.14755,1.14514,1.14703,24090650390.625
20.12.2018 19:00:00.000,1.14704,1.14849,1.14653,1.14713,33477558593.75
20.12.2018 20:00:00.000,1.14714,1.14724,1.14589,1.14598,25091050781.25
20.12.2018 21:00:00.000,1.14599,1.14603,1.14446,1.14451,9493070312.5
20.12.2018 22:00:00.000,1.14454,1.14527,1.14424,1.14486,5344149902.3438
20.12.2018 23:00:00.000,1.14485,1.14595,1.14485,1.14565,7417169921.875
21.12.2018 00:00:00.000,1.14566,1.14616,1.14481,1.14497,8194519531.25
21.12.2018 01:00:00.000,1.14497,1.14536,1.14488,1.14519,11595410156.25
21.12.2018 02:00:00.000,1.14518,1.14547,1.14482,1.14485,11276740234.375
21.12.2018 03:00:00.000,1.14486,1.14504,1.14470,1.14489,9716580078.125
21.12.2018 04:00:00.000,1.14489,1.14502,1.14416,1.14440,12623969726.5625
21.12.2018 05:00:00.000,1.14440,1.14499,1.14419,1.14465,11902580078.125
21.12.2018 06:00:00.000,1.14465,1.14562,1.14463,1.14558,9774250000
21.12.2018 07:00:00.000,1.14557,1.14733,1.14553,1.14689,18965050781.25
21.12.2018 08:00:00.000,1.14689,1.14739,1.14429,1.14441,29106550781.25
21.12.2018 09:00:00.000,1.14441,1.14449,1.14122,1.14278,26333820312.5
21.12.2018 10:00:00.000,1.14282,1.14290,1.14134,1.14202,26808039062.5
21.12.2018 11:00:00.000,1.14200,1.14278,1.14150,1.14240,22009169921.875
21.12.2018 12:00:00.000,1.14240,1.14263,1.14002,1.14146,20904859375
21.12.2018 13:00:00.000,1.14146,1.14247,1.14060,1.14107,25239699218.75
21.12.2018 14:00:00.000,1.14106,1.14237,1.14016,1.14016,35952199218.75
21.12.2018 15:00:00.000,1.14020,1.14155,1.13823,1.14151,34072718750
21.12.2018 16:00:00.000,1.14147,1.14212,1.13989,1.14005,39128910156.25
21.12.2018 17:00:00.000,1.14006,1.14036,1.13846,1.13855,33182781250
21.12.2018 18:00:00.000,1.13857,1.13861,1.13621,1.13641,25454119140.625
21.12.2018 19:00:00.000,1.13641,1.13728,1.13635,1.13691,19277240234.375
21.12.2018 20:00:00.000,1.13690,1.13713,1.13559,1.13587,18781630859.375
21.12.2018 21:00:00.000,1.13592,1.13746,1.13569,1.13684,7588600097.6563
21.12.2018 22:00:00.000,1.13684,1.13684,1.13684,1.13684,0
21.12.2018 23:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 00:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 01:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 02:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 03:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 04:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 05:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 06:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 07:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 08:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 09:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 10:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 11:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 12:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 13:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 14:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 15:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 16:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 17:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 18:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 19:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 20:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 21:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 22:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 23:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 00:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 01:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 02:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 03:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 04:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 05:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 06:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 07:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 08:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 09:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 10:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 11:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 12:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 13:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 14:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 15:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 16:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 17:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 18:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 19:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 20:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 21:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 22:00:00.000,1.13692,1.13706,1.13604,1.13679,3168689941.4063
23.12.2018 23:00:00.000,1.13680,1.13738,1.13658,1.13723,6088430175.7813
24.12.2018 00:00:00.000,1.13723,1.13804,1.13705,1.13780,7826879882.8125
24.12.2018 01:00:00.000,1.13780,1.13813,1.13768,1.13802,9821070312.5
24.12.2018 02:00:00.000,1.13802,1.13904,1.13777,1.13877,9991040039.0625
24.12.2018 03:00:00.000,1.13877,1.13917,1.13852,1.13896,7476419921.875
24.12.2018 04:00:00.000,1.13896,1.13919,1.13869,1.13918,9322250000
24.12.2018 05:00:00.000,1.13917,1.13926,1.13867,1.13907,6200459960.9375
24.12.2018 06:00:00.000,1.13908,1.13922,1.13793,1.13806,9863099609.375
24.12.2018 07:00:00.000,1.13810,1.13914,1.13773,1.13773,12453589843.75
24.12.2018 08:00:00.000,1.13772,1.13999,1.13742,1.13992,23984599609.375
24.12.2018 09:00:00.000,1.13994,1.14080,1.13941,1.13950,19725070312.5
24.12.2018 10:00:00.000,1.13949,1.14119,1.13943,1.14021,17174439453.125
24.12.2018 11:00:00.000,1.14021,1.14061,1.13951,1.13971,14844200195.3125
24.12.2018 12:00:00.000,1.13971,1.14051,1.13886,1.14027,18699689453.125
24.12.2018 13:00:00.000,1.14026,1.14174,1.13996,1.14138,26185519531.25
24.12.2018 14:00:00.000,1.14138,1.14384,1.14134,1.14275,37199191406.25
24.12.2018 15:00:00.000,1.14275,1.14336,1.13995,1.14133,44177421875
24.12.2018 16:00:00.000,1.14132,1.14223,1.14050,1.14176,40319968750
24.12.2018 17:00:00.000,1.14178,1.14198,1.14091,1.14094,22914029296.875
24.12.2018 18:00:00.000,1.14095,1.14218,1.14037,1.14168,8252459960.9375
24.12.2018 19:00:00.000,1.14168,1.14168,1.13934,1.13993,7910919921.875
24.12.2018 20:00:00.000,1.13994,1.14100,1.13942,1.14054,7035020019.5313
24.12.2018 21:00:00.000,1.14054,1.14148,1.13937,1.13988,2412770019.5313
24.12.2018 22:00:00.000,1.13976,1.14046,1.13894,1.13945,428920013.4277
24.12.2018 23:00:00.000,1.13975,1.14054,1.13939,1.13995,282880004.8828
25.12.2018 00:00:00.000,1.13998,1.14139,1.13974,1.14026,694039978.0273
25.12.2018 01:00:00.000,1.14027,1.14114,1.13995,1.14114,352750000
25.12.2018 02:00:00.000,1.14114,1.14156,1.14058,1.14111,731409973.1445
25.12.2018 03:00:00.000,1.14114,1.14158,1.14100,1.14141,818340026.8555
25.12.2018 04:00:00.000,1.14141,1.14150,1.14102,1.14135,1297680053.7109
25.12.2018 05:00:00.000,1.14135,1.14157,1.14075,1.14148,1546260009.7656
25.12.2018 06:00:00.000,1.14148,1.14161,1.14112,1.14125,1220119995.1172
25.12.2018 07:00:00.000,1.14125,1.14170,1.13909,1.13988,782880004.8828
25.12.2018 08:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 09:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 10:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 11:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 12:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 13:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 14:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 15:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 16:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 17:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 18:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 19:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 20:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 21:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 22:00:00.000,1.13901,1.14121,1.13892,1.14064,3571919921.875
25.12.2018 23:00:00.000,1.14063,1.14198,1.13966,1.14131,8122479980.4688
26.12.2018 00:00:00.000,1.14132,1.14155,1.14045,1.14057,5065160156.25
26.12.2018 01:00:00.000,1.14057,1.14108,1.13991,1.14099,6427379882.8125
26.12.2018 02:00:00.000,1.14098,1.14155,1.14098,1.14114,6330879882.8125
26.12.2018 03:00:00.000,1.14113,1.14163,1.14105,1.14143,6559709960.9375
26.12.2018 04:00:00.000,1.14143,1.14147,1.14047,1.14054,5170520019.5313
26.12.2018 05:00:00.000,1.14054,1.14062,1.13976,1.14024,7316479980.4688
26.12.2018 06:00:00.000,1.14024,1.14076,1.13975,1.14051,6284750000
26.12.2018 07:00:00.000,1.14051,1.14065,1.13990,1.14023,4879709960.9375
26.12.2018 08:00:00.000,1.14021,1.14024,1.13850,1.13919,7621279785.1563
26.12.2018 09:00:00.000,1.13918,1.13959,1.13811,1.13842,6694950195.3125
26.12.2018 10:00:00.000,1.13842,1.13892,1.13814,1.13849,6884419921.875
26.12.2018 11:00:00.000,1.13849,1.13895,1.13812,1.13823,7392060058.5938
26.12.2018 12:00:00.000,1.13824,1.13874,1.13751,1.13843,7977220214.8438
26.12.2018 13:00:00.000,1.13843,1.13895,1.13772,1.13889,13784799804.6875
26.12.2018 14:00:00.000,1.13890,1.13943,1.13822,1.13853,14386389648.4375
26.12.2018 15:00:00.000,1.13854,1.14141,1.13852,1.14065,14146730468.75
26.12.2018 16:00:00.000,1.14063,1.14110,1.14045,1.14060,19750289062.5
26.12.2018 17:00:00.000,1.14060,1.14071,1.13552,1.13556,26582369140.625
26.12.2018 18:00:00.000,1.13556,1.13657,1.13548,1.13603,24573650390.625
26.12.2018 19:00:00.000,1.13602,1.13665,1.13493,1.13526,21775710937.5
26.12.2018 20:00:00.000,1.13527,1.13584,1.13428,1.13535,18213199218.75
26.12.2018 21:00:00.000,1.13536,1.13549,1.13484,1.13507,7949089843.75
26.12.2018 22:00:00.000,1.13507,1.13562,1.13504,1.13554,2036810058.5938
26.12.2018 23:00:00.000,1.13554,1.13615,1.13545,1.13601,13501160156.25
27.12.2018 00:00:00.000,1.13602,1.13722,1.13580,1.13697,19513710937.5
27.12.2018 01:00:00.000,1.13697,1.13778,1.13648,1.13737,19163160156.25
27.12.2018 02:00:00.000,1.13735,1.13866,1.13731,1.13806,19012439453.125
27.12.2018 03:00:00.000,1.13806,1.13842,1.13778,1.13809,18191619140.625
27.12.2018 04:00:00.000,1.13810,1.13897,1.13809,1.13845,16690429687.5
27.12.2018 05:00:00.000,1.13845,1.13850,1.13774,1.13828,23088119140.625
27.12.2018 06:00:00.000,1.13828,1.13880,1.13748,1.13836,21336029296.875
27.12.2018 07:00:00.000,1.13835,1.13891,1.13716,1.13790,21964750000
27.12.2018 08:00:00.000,1.13789,1.13984,1.13785,1.13930,23381410156.25
27.12.2018 09:00:00.000,1.13931,1.14001,1.13884,1.13941,22345619140.625
27.12.2018 10:00:00.000,1.13944,1.14052,1.13899,1.14028,22879060546.875
27.12.2018 11:00:00.000,1.14028,1.14094,1.13827,1.13889,23454710937.5
27.12.2018 12:00:00.000,1.13888,1.14010,1.13646,1.13678,24898279296.875
27.12.2018 13:00:00.000,1.13678,1.14074,1.13672,1.13975,28778109375
27.12.2018 14:00:00.000,1.13975,1.14362,1.13921,1.14346,30271529296.875
27.12.2018 15:00:00.000,1.14346,1.14350,1.13979,1.14002,40539089843.75
27.12.2018 16:00:00.000,1.14002,1.14180,1.13996,1.14118,33998300781.25
27.12.2018 17:00:00.000,1.14117,1.14494,1.14107,1.14358,35074359375
27.12.2018 18:00:00.000,1.14358,1.14540,1.14290,1.14477,31609279296.875
27.12.2018 19:00:00.000,1.14478,1.14536,1.14428,1.14484,31826130859.375
27.12.2018 20:00:00.000,1.14490,1.14500,1.14270,1.14396,32684429687.5
27.12.2018 21:00:00.000,1.14397,1.14409,1.14285,1.14285,7669290039.0625
27.12.2018 22:00:00.000,1.14285,1.14321,1.14247,1.14293,2357469970.7031
27.12.2018 23:00:00.000,1.14294,1.14343,1.14283,1.14304,6208490234.375
28.12.2018 00:00:00.000,1.14306,1.14475,1.14299,1.14455,17448580078.125
28.12.2018 01:00:00.000,1.14455,1.14487,1.14413,1.14480,19007970703.125
28.12.2018 02:00:00.000,1.14480,1.14627,1.14468,1.14615,14841209960.9375
28.12.2018 03:00:00.000,1.14614,1.14669,1.14556,1.14556,11566049804.6875
28.12.2018 04:00:00.000,1.14556,1.14599,1.14503,1.14512,9635480468.75
28.12.2018 05:00:00.000,1.14514,1.14588,1.14511,1.14544,13096549804.6875
28.12.2018 06:00:00.000,1.14545,1.14636,1.14533,1.14595,12797900390.625
28.12.2018 07:00:00.000,1.14596,1.14619,1.14483,1.14550,18339539062.5
28.12.2018 08:00:00.000,1.14549,1.14672,1.14510,1.14571,20015179687.5
28.12.2018 09:00:00.000,1.14572,1.14587,1.14307,1.14427,25624570312.5
28.12.2018 10:00:00.000,1.14427,1.14704,1.14380,1.14649,22795550781.25
28.12.2018 11:00:00.000,1.14648,1.14727,1.14604,1.14659,21164789062.5
28.12.2018 12:00:00.000,1.14659,1.14701,1.14473,1.14512,19908769531.25
28.12.2018 13:00:00.000,1.14512,1.14610,1.14392,1.14609,28301400390.625
28.12.2018 14:00:00.000,1.14609,1.14690,1.14438,1.14540,30277740234.375
28.12.2018 15:00:00.000,1.14541,1.14568,1.14330,1.14366,36603011718.75
28.12.2018 16:00:00.000,1.14371,1.14485,1.14302,1.14434,29885939453.125
28.12.2018 17:00:00.000,1.14436,1.14485,1.14312,1.14402,24058830078.125
28.12.2018 18:00:00.000,1.14402,1.14486,1.14340,1.14383,19158919921.875
28.12.2018 19:00:00.000,1.14381,1.14455,1.14341,1.14412,19755189453.125
28.12.2018 20:00:00.000,1.14412,1.14538,1.14410,1.14419,23544859375
28.12.2018 21:00:00.000,1.14419,1.14508,1.14398,1.14414,7015899902.3438
